Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
Drug metabolism,1244,NA,173,0,341,NA,
Drug metabolism,1244,NA,173,0,342,NA,
Drug metabolism,1244,NA,173,0,343,NA,
Drug metabolism,1244,NA,173,0,344,NA,
Drug metabolism,1244,NA,173,0,345,NA,
Drug metabolism,1244,NA,173,0,346,NA,
Drug metabolism,1244,NA,173,0,347,NA,
Drug metabolism,8714,NA,173,0,348,NA,
Drug metabolism,8714,NA,173,0,349,NA,
Drug metabolism,8714,NA,173,0,350,NA,
Drug metabolism,8714,NA,173,0,351,NA,
Drug metabolism,8714,NA,173,0,352,NA,
Drug metabolism,8714,NA,173,0,353,NA,
Drug metabolism,8714,NA,173,0,354,NA,
Drug metabolism,8714,NA,173,0,355,NA,
Drug metabolism,3295,NA,173,0,356,NA,
Drug metabolism,3295,NA,173,0,357,NA,
Drug metabolism,3295,NA,173,0,358,NA,
Drug metabolism,6579,NA,173,0,359,NA,
Drug metabolism,6579,NA,173,0,360,NA,
Drug metabolism,8647,NA,173,0,361,NA,
Drug metabolism,8647,NA,173,0,362,NA,
Drug metabolism,8647,NA,173,0,363,NA,
Drug metabolism,8647,NA,173,0,364,NA,
Drug metabolism,8647,NA,173,0,365,NA,
Drug metabolism,8647,NA,173,0,366,NA,
Drug metabolism,8647,NA,173,0,367,NA,
Drug metabolism,8647,NA,173,0,368,NA,
Drug metabolism,8647,NA,173,0,369,NA,
Drug metabolism,8647,NA,173,0,370,NA,
Drug metabolism,11309,NA,173,0,371,NA,
Drug metabolism,11309,NA,173,0,372,NA,
Drug metabolism,11309,NA,173,0,373,NA,
Drug metabolism,11309,NA,173,0,374,NA,
Drug metabolism,11309,NA,173,0,375,NA,
Drug metabolism,11309,NA,173,0,376,NA,
Drug metabolism,11309,NA,173,0,377,NA,
Drug metabolism,11309,NA,173,0,378,NA,
Drug metabolism,11309,NA,173,0,379,NA,
Drug metabolism,11309,NA,173,0,380,NA,
Drug metabolism,11309,NA,173,0,381,NA,
Drug metabolism,11309,NA,173,0,382,NA,
Drug metabolism,11309,NA,173,0,383,NA,
Drug metabolism,11309,NA,173,0,384,NA,
Drug metabolism,1962,NA,173,0,385,NA,
Drug metabolism,1962,NA,173,0,386,NA,
Drug metabolism,1962,NA,173,0,387,NA,
Drug metabolism,10257,NA,173,0,388,NA,
Drug metabolism,2180,NA,173,0,389,NA,
Drug metabolism,2990,NA,173,0,390,NA,
Drug metabolism,2990,NA,173,0,391,NA,
Drug metabolism,2990,NA,173,0,392,NA,
Drug metabolism,1557,NA,173,0,393,NA,
Drug metabolism,1557,NA,173,0,394,NA,
Drug metabolism,1557,NA,173,0,395,NA,
Drug metabolism,1557,NA,173,0,396,NA,
Drug metabolism,1557,NA,173,0,397,NA,
Drug metabolism,1557,NA,173,0,398,NA,
Drug metabolism,1557,NA,173,0,399,NA,
Drug metabolism,1557,NA,173,0,400,NA,
Drug metabolism,1576,NA,173,0,401,NA,
Drug metabolism,1576,NA,173,0,402,NA,
Drug metabolism,1576,NA,173,0,403,NA,
Drug metabolism,1576,NA,173,0,404,NA,
Drug metabolism,1576,NA,173,0,405,NA,
Drug metabolism,1576,NA,173,0,406,NA,
Drug metabolism,1576,NA,173,0,407,NA,
Drug metabolism,1576,NA,173,0,408,NA,
Drug metabolism,1576,NA,173,0,409,NA,
Drug metabolism,1576,NA,173,0,410,NA,
Drug metabolism,1576,NA,173,0,411,NA,
Drug metabolism,1576,NA,173,0,412,NA,
Drug metabolism,1576,NA,173,0,413,NA,
Drug metabolism,1576,NA,173,0,414,NA,
Drug metabolism,1576,NA,173,0,415,NA,
Drug metabolism,1576,NA,173,0,416,NA,
Drug metabolism,1576,NA,173,0,417,NA,
Drug metabolism,1576,NA,173,0,418,NA,
Drug metabolism,1576,NA,173,0,419,NA,
Drug metabolism,1576,NA,173,0,420,NA,
Drug metabolism,1576,NA,173,0,421,NA,
Drug metabolism,1576,NA,173,0,422,NA,
Drug metabolism,1576,NA,173,0,423,NA,
Drug metabolism,1576,NA,173,0,424,NA,
Drug metabolism,1576,NA,173,0,425,NA,
Drug metabolism,1576,NA,173,0,426,NA,
Drug metabolism,1576,NA,173,0,427,NA,
Drug metabolism,1576,NA,173,0,428,NA,
Drug metabolism,1576,NA,173,0,429,NA,
Drug metabolism,1576,NA,173,0,430,NA,
Drug metabolism,1576,NA,173,0,431,NA,
Drug metabolism,1576,NA,173,0,432,NA,
Drug metabolism,1576,NA,173,0,433,NA,
Drug metabolism,1576,NA,173,0,434,NA,
Drug metabolism,1576,NA,173,0,435,NA,
Drug metabolism,1576,NA,173,0,436,NA,
Drug metabolism,1576,NA,173,0,437,NA,
Drug metabolism,1576,NA,173,0,438,NA,
Drug metabolism,1576,NA,173,0,439,NA,
Drug metabolism,1576,NA,173,0,440,NA,
Drug metabolism,1576,NA,173,0,441,NA,
Drug metabolism,1576,NA,173,0,442,NA,
Drug metabolism,1576,NA,173,0,443,NA,
Drug metabolism,1576,NA,173,0,444,NA,
Drug metabolism,1548,NA,173,0,445,NA,
Drug metabolism,1562,NA,173,0,446,NA,
Drug metabolism,1558,NA,173,0,447,NA,
Drug metabolism,1558,NA,173,0,448,NA,
Drug metabolism,1558,NA,173,0,449,NA,
Drug metabolism,1558,NA,173,0,450,NA,
Drug metabolism,1558,NA,173,0,451,NA,
Drug metabolism,1558,NA,173,0,452,NA,
Drug metabolism,1558,NA,173,0,453,NA,
Drug metabolism,1558,NA,173,0,454,NA,
Drug metabolism,1558,NA,173,0,455,NA,
Drug metabolism,1558,NA,173,0,456,NA,
Drug metabolism,1558,NA,173,0,457,NA,
Drug metabolism,1558,NA,173,0,458,NA,
Drug metabolism,1558,NA,173,0,459,NA,
Drug metabolism,1558,NA,173,0,460,NA,
Drug metabolism,1558,NA,173,0,461,NA,
Drug metabolism,1558,NA,173,0,462,NA,
Drug metabolism,1558,NA,173,0,463,NA,
Drug metabolism,1558,NA,173,0,464,NA,
Drug metabolism,1558,NA,173,0,465,NA,
Drug metabolism,1558,NA,173,0,466,NA,
Drug metabolism,1558,NA,173,0,467,NA,
Drug metabolism,1558,NA,173,0,468,NA,
Drug metabolism,1558,NA,173,0,469,NA,
Drug metabolism,1558,NA,173,0,470,NA,
Drug metabolism,1558,NA,173,0,471,NA,
Drug metabolism,1559,NA,173,0,472,NA,
Drug metabolism,1559,NA,173,0,473,NA,
Drug metabolism,1559,NA,173,0,474,NA,
Drug metabolism,1559,NA,173,0,475,NA,
Drug metabolism,1559,NA,173,0,476,NA,
Drug metabolism,1559,NA,173,0,477,NA,
Drug metabolism,1559,NA,173,0,478,NA,
Drug metabolism,1559,NA,173,0,479,NA,
Drug metabolism,1559,NA,173,0,480,NA,
Drug metabolism,1559,NA,173,0,481,NA,
Drug metabolism,1559,NA,173,0,482,NA,
Drug metabolism,1559,NA,173,0,483,NA,
Drug metabolism,1559,NA,173,0,484,NA,
Drug metabolism,1559,NA,173,0,485,NA,
Drug metabolism,1559,NA,173,0,486,NA,
Drug metabolism,1559,NA,173,0,487,NA,
Drug metabolism,1559,NA,173,0,488,NA,
Drug metabolism,1559,NA,173,0,489,NA,
Drug metabolism,1559,NA,173,0,490,NA,
Drug metabolism,1559,NA,173,0,491,NA,
Drug metabolism,1559,NA,173,0,492,NA,
Drug metabolism,1559,NA,173,0,493,NA,
Drug metabolism,1565,NA,173,0,494,NA,
Drug metabolism,1565,NA,173,0,495,NA,
Drug metabolism,1565,NA,173,0,496,NA,
Drug metabolism,1565,NA,173,0,497,NA,
Drug metabolism,1565,NA,173,0,498,NA,
Drug metabolism,1565,NA,173,0,499,NA,
Drug metabolism,1565,NA,173,0,500,NA,
Drug metabolism,1565,NA,173,0,501,NA,
Drug metabolism,1577,NA,173,0,502,NA,
Drug metabolism,1577,NA,173,0,503,NA,
Drug metabolism,1577,NA,173,0,504,NA,
Drug metabolism,1577,NA,173,0,505,NA,
Drug metabolism,1577,NA,173,0,506,NA,
Drug metabolism,1577,NA,173,0,507,NA,
Drug metabolism,1577,NA,173,0,508,NA,
Drug metabolism,1577,NA,173,0,509,NA,
Drug metabolism,1577,NA,173,0,510,NA,
Drug metabolism,1577,NA,173,0,511,NA,
Drug metabolism,1577,NA,173,0,512,NA,
Drug metabolism,1577,NA,173,0,513,NA,
Drug metabolism,1577,NA,173,0,514,NA,
Drug metabolism,1577,NA,173,0,515,NA,
Drug metabolism,1577,NA,173,0,516,NA,
Drug metabolism,1577,NA,173,0,517,NA,
Drug metabolism,1577,NA,173,0,518,NA,
Drug metabolism,1577,NA,173,0,519,NA,
Drug metabolism,1577,NA,173,0,520,NA,
Drug metabolism,1577,NA,173,0,521,NA,
Drug metabolism,1577,NA,173,0,522,NA,
Drug metabolism,1577,NA,173,0,523,NA,
Drug metabolism,1577,NA,173,0,524,NA,
Drug metabolism,1577,NA,173,0,525,NA,
Drug metabolism,4051,NA,173,0,526,NA,
Drug metabolism,8529,NA,173,0,527,NA,
Drug metabolism,10965,NA,173,0,528,NA,
Drug metabolism,10005,NA,173,0,529,NA,
Drug metabolism,122970,NA,173,0,530,NA,
Drug metabolism,54576,NA,173,3,531,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
Drug metabolism,54576,NA,173,3,532,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
Drug metabolism,54576,NA,173,3,533,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
Drug metabolism,54575,NA,173,1,534,NA,LSTNM7hr
Drug metabolism,54575,NA,173,1,535,NA,LSTNM7hr
Drug metabolism,54578,NA,173,3,536,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
Drug metabolism,54578,NA,173,3,537,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
Drug metabolism,54578,NA,173,3,538,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
Drug metabolism,54600,NA,173,3,539,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,540,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,541,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,542,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,543,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,544,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,545,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,546,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54600,NA,173,3,547,NA,ACMPGLUChr; GLC3MEACPhr; LSTNM7hr
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54658,UGT1A1,173,9,1,Scutellarein,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,557,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,558,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,559,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,560,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,561,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,562,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,563,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,564,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,565,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,566,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,567,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,568,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,569,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,570,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54659,NA,173,7,571,NA,ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
Drug metabolism,54577,NA,173,1,572,NA,LSTNM7hr
Drug metabolism,54657,NA,173,4,573,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,574,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,575,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,576,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,577,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,578,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,579,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,580,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,54657,NA,173,4,581,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,582,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,583,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,584,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,585,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,586,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,587,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,588,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,589,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,590,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,591,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7364,NA,173,4,592,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr; PTVSTGLUChc
Drug metabolism,7367,NA,173,1,593,NA,LSTNM7hr
Drug metabolism,7363,NA,173,0,594,NA,
Drug metabolism,7363,NA,173,0,595,NA,
Drug metabolism,7498,NA,173,0,596,NA,
Drug metabolism,37,NA,173,0,597,NA,
Drug metabolism,10864,NA,173,0,598,NA,
Drug metabolism,10864,NA,173,0,599,NA,
Drug metabolism,9356,NA,173,0,600,NA,
Drug metabolism,9429,NA,173,0,601,NA,
Drug metabolism,9429,NA,173,0,602,NA,
Drug metabolism,9429,NA,173,0,603,NA,
Drug metabolism,9429,NA,173,0,604,NA,
Drug metabolism,9429,NA,173,0,605,NA,
Drug metabolism,9429,NA,173,0,606,NA,
Drug metabolism,9429,NA,173,0,607,NA,
Drug metabolism,9429,NA,173,0,608,NA,
Drug metabolism,9429,NA,173,0,609,NA,
Drug metabolism,9429,NA,173,0,610,NA,
Drug metabolism,9429,NA,173,0,611,NA,
Drug metabolism,9429,NA,173,0,612,NA,
Drug metabolism,9429,NA,173,0,613,NA,
Drug metabolism,9429,NA,173,0,614,NA,
Drug metabolism,9429,NA,173,0,615,NA,
Drug metabolism,9429,NA,173,0,616,NA,
Drug metabolism,9429,NA,173,0,617,NA,
Drug metabolism,9429,NA,173,0,618,NA,
Drug metabolism,9429,NA,173,0,619,NA,
Drug metabolism,9429,NA,173,0,620,NA,
Drug metabolism,5243,NA,173,0,621,NA,
Drug metabolism,5243,NA,173,0,622,NA,
Drug metabolism,5243,NA,173,0,623,NA,
Drug metabolism,5243,NA,173,0,624,NA,
Drug metabolism,5243,NA,173,0,625,NA,
Drug metabolism,5243,NA,173,0,626,NA,
Drug metabolism,5243,NA,173,0,627,NA,
Drug metabolism,5243,NA,173,0,628,NA,
Drug metabolism,5243,NA,173,0,629,NA,
Drug metabolism,5243,NA,173,0,630,NA,
Drug metabolism,5243,NA,173,0,631,NA,
Drug metabolism,5243,NA,173,0,632,NA,
Drug metabolism,5243,NA,173,0,633,NA,
Drug metabolism,5243,NA,173,0,634,NA,
Drug metabolism,5243,NA,173,0,635,NA,
Drug metabolism,5243,NA,173,0,636,NA,
Drug metabolism,5243,NA,173,0,637,NA,
Drug metabolism,5243,NA,173,0,638,NA,
Drug metabolism,5243,NA,173,0,639,NA,
Drug metabolism,5243,NA,173,0,640,NA,
Drug metabolism,26027,NA,173,0,641,NA,
Drug metabolism,5446,NA,173,0,642,NA,
Drug metabolism,5446,NA,173,0,643,NA,
Drug metabolism,5446,NA,173,0,644,NA,
Drug metabolism,5446,NA,173,0,645,NA,
Drug metabolism,5446,NA,173,0,646,NA,
Drug metabolism,5446,NA,173,0,647,NA,
Drug metabolism,5446,NA,173,0,648,NA,
Drug metabolism,5446,NA,173,0,649,NA,
Drug metabolism,5446,NA,173,0,650,NA,
Drug metabolism,5446,NA,173,0,651,NA,
Drug metabolism,5446,NA,173,0,652,NA,
Drug metabolism,5446,NA,173,0,653,NA,
Drug metabolism,5446,NA,173,0,654,NA,
Drug metabolism,5446,NA,173,0,655,NA,
Glutamate metabolism,18,NA,14,0,656,NA,
Glutamate metabolism,18,NA,14,0,657,NA,
Glutamate metabolism,2571,NA,14,0,658,NA,
Glutamate metabolism,2572,NA,14,0,659,NA,
Glutamate metabolism,2571,NA,14,0,660,NA,
Glutamate metabolism,8659,NA,14,0,661,NA,
Glutamate metabolism,8659,NA,14,0,662,NA,
Glutamate metabolism,2875,NA,14,0,663,NA,
Glutamate metabolism,84706,NA,14,0,664,NA,
Glutamate metabolism,1373,NA,14,0,665,NA,
Glutamate metabolism,1373,NA,14,0,666,NA,
Glutamate metabolism,2271,NA,14,0,667,NA,
Glutamate metabolism,7915,ALDH5A1,14,1,1,Scutellarein,r0178
Glutamate metabolism,2747,NA,14,0,669,NA,
Glutamate metabolism,2747,NA,14,0,670,NA,
Glutamate metabolism,2746,NA,14,0,671,NA,
Glutamate metabolism,2746,NA,14,0,672,NA,
Glutamate metabolism,2744,NA,14,0,673,NA,
Glutamate metabolism,27165,NA,14,0,674,NA,
Glutamate metabolism,27165,NA,14,0,675,NA,
Glutamate metabolism,27165,NA,14,0,676,NA,
Glutamate metabolism,2936,NA,14,0,677,NA,
Glutamate metabolism,2936,NA,14,0,678,NA,
Glutamate metabolism,2752,NA,14,0,679,NA,
Glutamate metabolism,51557,NA,14,0,680,NA,
Glycosphingolipid metabolism,28,NA,62,0,681,NA,
Glycosphingolipid metabolism,28,NA,62,0,682,NA,
Glycosphingolipid metabolism,79369,NA,62,0,683,NA,
Glycosphingolipid metabolism,10678,NA,62,0,684,NA,
Glycosphingolipid metabolism,11041,NA,62,0,685,NA,
Glycosphingolipid metabolism,10331,NA,62,0,686,NA,
Glycosphingolipid metabolism,3073,NA,62,0,687,NA,
Glycosphingolipid metabolism,3073,NA,62,0,688,NA,
Glycosphingolipid metabolism,3073,NA,62,0,689,NA,
Glycosphingolipid metabolism,3073,NA,62,0,690,NA,
Glycosphingolipid metabolism,3073,NA,62,0,691,NA,
Glycosphingolipid metabolism,3074,NA,62,0,692,NA,
Glycosphingolipid metabolism,3074,NA,62,0,693,NA,
Glycosphingolipid metabolism,3074,NA,62,0,694,NA,
Glycosphingolipid metabolism,3074,NA,62,0,695,NA,
Glycosphingolipid metabolism,3074,NA,62,0,696,NA,
Glycosphingolipid metabolism,8706,NA,62,0,697,NA,
Glycosphingolipid metabolism,8706,NA,62,0,698,NA,
Glycosphingolipid metabolism,8705,NA,62,0,699,NA,
Glycosphingolipid metabolism,8705,NA,62,0,700,NA,
Glycosphingolipid metabolism,8705,NA,62,0,701,NA,
Glycosphingolipid metabolism,10317,NA,62,0,702,NA,
Glycosphingolipid metabolism,84002,NA,62,0,703,NA,
Glycosphingolipid metabolism,2523,NA,62,0,704,NA,
Glycosphingolipid metabolism,2523,NA,62,0,705,NA,
Glycosphingolipid metabolism,2523,NA,62,0,706,NA,
Glycosphingolipid metabolism,2525,NA,62,0,707,NA,
Glycosphingolipid metabolism,2525,NA,62,0,708,NA,
Glycosphingolipid metabolism,2525,NA,62,0,709,NA,
Glycosphingolipid metabolism,10690,NA,62,0,710,NA,
Glycosphingolipid metabolism,10690,NA,62,0,711,NA,
Glycosphingolipid metabolism,8703,NA,62,0,712,NA,
Glycosphingolipid metabolism,8703,NA,62,0,713,NA,
Glycosphingolipid metabolism,8704,NA,62,0,714,NA,
Glycosphingolipid metabolism,8704,NA,62,0,715,NA,
Glycosphingolipid metabolism,2683,NA,62,0,716,NA,
Glycosphingolipid metabolism,2683,NA,62,0,717,NA,
Glycosphingolipid metabolism,2720,NA,62,0,718,NA,
Glycosphingolipid metabolism,2720,NA,62,0,719,NA,
Glycosphingolipid metabolism,4758,NA,62,2,720,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,4758,NA,62,2,721,NA,HMR_0825; HMR_0847
Glycosphingolipid metabolism,2581,NA,62,0,722,NA,
Glycosphingolipid metabolism,2581,NA,62,0,723,NA,
Glycosphingolipid metabolism,2583,NA,62,0,724,NA,
Glycosphingolipid metabolism,2583,NA,62,0,725,NA,
Glycosphingolipid metabolism,2583,NA,62,0,726,NA,
Glycosphingolipid metabolism,26301,NA,62,0,727,NA,
Glycosphingolipid metabolism,2651,NA,62,0,728,NA,
Glycosphingolipid metabolism,2717,NA,62,0,729,NA,
Glycosphingolipid metabolism,3938,NA,62,0,730,NA,
Glycosphingolipid metabolism,3938,NA,62,0,731,NA,
Glycosphingolipid metabolism,4668,NA,62,0,732,NA,
Glycosphingolipid metabolism,6484,NA,62,0,733,NA,
Glycosphingolipid metabolism,6484,NA,62,0,734,NA,
Glycosphingolipid metabolism,6484,NA,62,0,735,NA,
Glycosphingolipid metabolism,6484,NA,62,0,736,NA,
Glycosphingolipid metabolism,6482,NA,62,0,737,NA,
Glycosphingolipid metabolism,6482,NA,62,0,738,NA,
Glycosphingolipid metabolism,6482,NA,62,0,739,NA,
Glycosphingolipid metabolism,6482,NA,62,0,740,NA,
Glycosphingolipid metabolism,6483,NA,62,0,741,NA,
Glycosphingolipid metabolism,6483,NA,62,0,742,NA,
Glycosphingolipid metabolism,6483,NA,62,0,743,NA,
Glycosphingolipid metabolism,6483,NA,62,0,744,NA,
Glycosphingolipid metabolism,8869,NA,62,0,745,NA,
Glycosphingolipid metabolism,8869,NA,62,0,746,NA,
Glycosphingolipid metabolism,8869,NA,62,0,747,NA,
Glycosphingolipid metabolism,10402,NA,62,0,748,NA,
Glycosphingolipid metabolism,10402,NA,62,0,749,NA,
Glycosphingolipid metabolism,10610,NA,62,0,750,NA,
Glycosphingolipid metabolism,256435,NA,62,0,751,NA,
Glycosphingolipid metabolism,30815,NA,62,0,752,NA,
Glycosphingolipid metabolism,30815,NA,62,0,753,NA,
Glycosphingolipid metabolism,81849,NA,62,0,754,NA,
Glycosphingolipid metabolism,6489,NA,62,0,755,NA,
Glycosphingolipid metabolism,6489,NA,62,0,756,NA,
Glycosphingolipid metabolism,6489,NA,62,0,757,NA,
Glycosphingolipid metabolism,6489,NA,62,0,758,NA,
