Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1559,CYP2C9,173,22,7,Abemaciclib; Alpelisib; Anastrozole; Capecitabine; Cyclophosphamide; Megestrol acetate; Paclitaxel,5OHFVShc; 6BHGLZhr; 6OHFVShc; 7BHGLZhr; DESFVShc; IBUP_RCYP2hep; IBUP_RCYP3hep; IBUP_RCYPCARhep; IBUP_SCYP1hep; IBUP_SCYP2hep; IBUP_SCYP3hep; IBUP_SCYPCARhep; LST4EXPhr; LSTNM1hr; LSTNM2hr; LSTNM5hr; MHGLZhr; NDERSVhc; PROFVSCOAhc; PTVSTM13hr; TMDM1hr; TMDM5hr
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1565,CYP2D6,173,8,2,Abemaciclib; Everolimus,35DSMVhep; 3HSMVhep; 5OHFVShc; 6BHGLZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",1577,CYP3A5,173,24,6,Anastrozole; Cyclophosphamide; Docetaxel; Olaparib; Paclitaxel; Trastuzumab emtansine,12HTACRhr; 14HMDZALThr; 14HMDZhr; 1OHMDZhr; 2HATVACIDOXDhc; 2HATVLACOXDhc; 35DSMVhep; 3HSMVhep; 4HATVACIDOXDhc; 4HATVLACOXDhc; 4OHMDZhr; 6CSMVhep; 6HMSMVhep; 6HSMVhep; 6MSMVhep; AM19CSALThr; AM1CSAhr; AM9CSAhr; LVSTACOXD6Hhep; LVSTACOXD6MEhep; LVSTOXD3Hhep; LVSTOXD6Hhep; LVSTOXD6METhep; NFDACOXDhc
"Drug metabolism",4051,NA,173,1,1251,NA,3HPVShc
"Drug metabolism",8529,NA,173,1,1252,NA,3HPVShc
"Drug metabolism",10965,NA,173,0,1253,NA,
"Drug metabolism",10005,NA,173,0,1254,NA,
"Drug metabolism",122970,NA,173,0,1255,NA,
"Drug metabolism",54576,NA,173,3,1256,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
"Drug metabolism",54576,NA,173,3,1257,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
"Drug metabolism",54576,NA,173,3,1258,NA,ATVACYLGLUChc; ATVLACGLCURhc; LSTNM7hr
"Drug metabolism",54575,NA,173,1,1259,NA,LSTNM7hr
"Drug metabolism",54575,NA,173,1,1260,NA,LSTNM7hr
"Drug metabolism",54578,NA,173,3,1261,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
"Drug metabolism",54578,NA,173,3,1262,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
"Drug metabolism",54578,NA,173,3,1263,NA,ACMPGLUChr; GLC3MEACPhr; PTVSTGLUChc
"Drug metabolism",54600,NA,173,9,1264,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1265,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1266,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1267,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1268,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1269,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1270,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1271,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54600,NA,173,9,1272,NA,1HIBUP_SGLUhep; 2HIBUP_SGLUhep; 3HIBUP_SGLUhep; ACMPGLUChr; ATVETHGLUChc; CARIBUP_SGLUhep; GLC3MEACPhr; IBUPGT_HEP; LSTNM7hr
"Drug metabolism",54658,UGT1A1,173,9,2,Fulvestrant; Sacituzumab govitecan,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
"Drug metabolism",54658,UGT1A1,173,9,2,Fulvestrant; Sacituzumab govitecan,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
"Drug metabolism",54658,UGT1A1,173,9,2,Fulvestrant; Sacituzumab govitecan,ACMPGLUChr; ATVACYLGLUChc; ATVLACGLCURhc; CVM1GLUChc; CVM23GLUChc; GLC3MEACPhr; LSTNM7hr; PTVSTGLUChc; SMVGLUChep
